order_id,order_date,warehouse_id,product_id,supplier_id,order_qty,order_value_usd
O0014526,2025-10-25,W04,P00529,S0042,18,1790.1
O0014527,2025-10-21,W08,P00729,S0044,20,728.6
O0014528,2025-09-09,W03,P00663,S0095,13,1034.8
O0014529,2025-08-19,W06,P00050,S0053,14,2919.84
O0014530,2025-11-21,W04,P00245,S0150,10,964.9
O0014531,2026-01-07,W03,P00675,S0172,12,168.36
O0014532,2025-11-23,W03,P00326,S0197,26,936.78
O0014533,2026-01-11,W04,P00138,S0009,16,950.56
O0014534,2025-12-18,W02,P00114,S0071,7,1271.9
O0014535,2026-02-08,W03,P00726,S0099,9,45.54
O0014536,2025-09-11,W03,P00524,S0051,19,2876.79
O0014537,2025-10-08,W01,P00028,S0122,1,153.6
O0014538,2025-12-29,W02,P00525,S0129,17,203.66
O0014539,2025-10-08,W03,P00275,S0068,7,104.93
O0014540,2026-01-08,W02,P00506,S0084,16,3737.12
O0014541,2025-12-08,W07,P00126,S0039,8,312.0
O0014542,2025-08-17,W08,P00636,S0170,4,525.08
O0014543,2025-09-05,W02,P00484,S0089,21,4976.58
O0014544,2025-09-22,W04,P00234,S0192,23,2415.92
O0014545,2026-02-11,W06,P00579,S0004,18,3324.24
O0014546,2025-11-15,W04,P00085,S0137,18,1948.32
O0014547,2025-11-18,W04,P00361,S0016,3,341.19
O0014548,2026-01-01,W08,P00737,S0159,15,1443.15
O0014549,2025-09-19,W05,P00363,S0011,9,570.96
O0014550,2025-10-23,W01,P00589,S0016,3,502.83
O0014551,2025-10-18,W02,P00273,S0034,14,79.66
O0014552,2025-09-07,W07,P00564,S0002,3,723.6
O0014553,2025-09-26,W03,P00080,S0102,8,1883.84
O0014554,2025-10-27,W07,P00561,S0164,11,657.14
O0014555,2025-09-25,W02,P00410,S0029,13,2528.37
O0014556,2025-12-17,W01,P00218,S0019,14,1561.7
O0014557,2025-12-26,W07,P00658,S0199,9,649.8
O0014558,2026-01-30,W08,P00237,S0043,23,1511.79
O0014559,2025-09-20,W03,P00223,S0148,24,1809.12
O0014560,2025-10-18,W03,P00444,S0043,3,519.18
O0014561,2025-10-05,W08,P00570,S0045,11,1162.04
O0014562,2025-09-04,W03,P00349,S0119,6,1134.6
O0014563,2025-10-18,W02,P00301,S0185,10,147.6
O0014564,2025-12-26,W08,P00555,S0075,14,174.02
O0014565,2025-10-25,W08,P00356,S0074,8,168.24
O0014566,2025-12-12,W05,P00714,S0142,8,1883.2
O0014567,2025-09-07,W08,P00435,S0095,10,1103.6
O0014568,2025-09-03,W01,P00353,S0071,16,2378.72
O0014569,2025-12-10,W05,P00684,S0129,11,2240.26
O0014570,2025-11-05,W03,P00774,S0142,6,250.26
O0014571,2025-11-12,W04,P00181,S0088,4,934.76
O0014572,2025-10-22,W05,P00276,S0135,7,211.33
O0014573,2026-01-31,W04,P00285,S0021,11,900.68
O0014574,2026-01-12,W06,P00327,S0075,9,750.33
O0014575,2025-08-16,W08,P00495,S0077,7,801.36
O0014576,2025-12-19,W03,P00735,S0118,21,599.13
O0014577,2026-01-01,W02,P00762,S0115,9,853.02
O0014578,2025-12-02,W07,P00183,S0151,17,2478.94
O0014579,2025-11-11,W01,P00107,S0122,8,1114.08
O0014580,2025-10-01,W01,P00308,S0156,1,232.41
O0014581,2025-10-03,W08,P00455,S0095,16,1508.16
O0014582,2025-10-27,W08,P00169,S0141,11,379.39
O0014583,2025-10-26,W05,P00599,S0020,18,4130.64
O0014584,2025-11-12,W03,P00532,S0005,10,933.5
O0014585,2026-02-06,W04,P00006,S0010,9,259.92
O0014586,2025-09-18,W01,P00574,S0086,17,1233.69
O0014587,2025-08-27,W03,P00022,S0120,10,1115.6
O0014588,2025-08-16,W03,P00176,S0184,3,223.14
O0014589,2025-08-24,W03,P00365,S0094,13,1228.11
O0014590,2026-01-27,W05,P00786,S0151,14,424.62
O0014591,2025-09-20,W04,P00651,S0019,9,437.94
O0014592,2026-01-06,W02,P00217,S0074,15,2550.75
O0014593,2025-08-27,W03,P00502,S0062,17,2000.73
O0014594,2026-01-12,W01,P00172,S0182,6,247.68
O0014595,2025-11-03,W02,P00024,S0169,20,460.6
O0014596,2025-09-26,W03,P00491,S0167,12,651.36
O0014597,2026-01-15,W03,P00370,S0086,16,355.36
O0014598,2026-01-08,W04,P00341,S0057,5,423.0
O0014599,2026-01-18,W05,P00217,S0074,17,2890.85
O0014600,2025-10-13,W03,P00175,S0166,21,4375.77
O0014601,2025-10-30,W01,P00565,S0105,20,3278.4
O0014602,2025-12-14,W01,P00013,S0160,12,958.2
O0014603,2025-10-13,W08,P00791,S0131,5,491.7
O0014604,2025-11-11,W01,P00389,S0095,10,1702.2
O0014605,2025-12-31,W06,P00152,S0196,11,1856.03
O0014606,2025-12-23,W06,P00590,S0079,12,499.32
O0014607,2025-09-25,W01,P00555,S0075,5,62.15
O0014608,2025-09-05,W03,P00144,S0037,24,473.04
O0014609,2026-01-27,W07,P00393,S0065,13,194.22
O0014610,2026-01-08,W08,P00707,S0174,11,2467.74
O0014611,2025-10-28,W05,P00113,S0050,17,946.22
O0014612,2025-11-18,W01,P00241,S0174,15,2724.15
O0014613,2025-11-26,W05,P00513,S0074,11,1486.1
O0014614,2025-09-16,W06,P00629,S0063,7,1299.55
O0014615,2026-02-03,W01,P00773,S0190,16,999.84
O0014616,2026-01-09,W07,P00519,S0130,15,1705.35
O0014617,2025-10-25,W04,P00276,S0135,12,362.28
O0014618,2026-01-06,W08,P00554,S0102,2,409.92
O0014619,2026-01-31,W07,P00644,S0182,6,226.8
O0014620,2026-01-30,W03,P00750,S0163,12,925.2
O0014621,2026-01-07,W06,P00690,S0145,2,124.64
O0014622,2025-11-05,W08,P00084,S0145,3,588.27
O0014623,2026-01-10,W05,P00450,S0008,7,261.87
O0014624,2025-08-28,W01,P00479,S0200,4,554.88
O0014625,2025-09-06,W02,P00760,S0028,5,23.1
O0014626,2025-08-27,W04,P00376,S0005,4,367.68
O0014627,2025-10-02,W04,P00412,S0108,17,2727.82
O0014628,2026-01-21,W03,P00118,S0071,1,13.29
O0014629,2026-01-22,W08,P00184,S0039,12,1352.88
O0014630,2025-11-09,W02,P00382,S0153,12,1145.16
O0014631,2025-11-05,W07,P00431,S0080,12,1557.84
O0014632,2026-01-30,W05,P00683,S0138,25,6110.25
O0014633,2025-10-10,W08,P00058,S0172,10,1704.3
O0014634,2025-10-31,W03,P00119,S0142,13,967.85
O0014635,2025-09-12,W06,P00627,S0062,11,584.21
O0014636,2025-09-13,W03,P00743,S0097,21,1501.71
O0014637,2025-11-21,W06,P00688,S0069,9,1792.26
O0014638,2025-10-06,W04,P00404,S0038,10,361.2
O0014639,2026-01-29,W07,P00434,S0168,10,843.2
O0014640,2025-10-11,W02,P00224,S0006,14,3423.42
O0014641,2025-12-08,W05,P00024,S0169,21,483.63
O0014642,2026-02-10,W02,P00581,S0045,11,1688.72
O0014643,2026-01-01,W01,P00120,S0164,12,2608.56
O0014644,2025-11-27,W04,P00569,S0137,11,2037.09
O0014645,2025-09-26,W03,P00281,S0118,14,2261.7
O0014646,2025-11-21,W06,P00792,S0148,8,777.28
O0014647,2025-10-21,W06,P00083,S0176,7,1056.3
O0014648,2026-01-30,W02,P00658,S0199,4,288.8
O0014649,2026-01-10,W08,P00513,S0074,8,1080.8
O0014650,2025-11-06,W02,P00461,S0181,7,788.76
O0014651,2026-01-15,W02,P00355,S0116,11,124.63
O0014652,2026-01-10,W01,P00657,S0102,16,3663.2
O0014653,2025-10-08,W05,P00376,S0005,8,735.36
O0014654,2026-01-14,W04,P00030,S0184,9,1572.3
O0014655,2025-10-26,W05,P00051,S0198,3,440.55
O0014656,2025-09-01,W01,P00006,S0010,10,288.8
O0014657,2025-11-29,W06,P00411,S0078,9,289.98
O0014658,2025-12-30,W04,P00193,S0129,10,2414.1
O0014659,2025-10-02,W02,P00408,S0005,1,65.47
O0014660,2025-09-27,W07,P00395,S0183,14,2964.92
O0014661,2025-10-27,W01,P00781,S0148,20,544.6
O0014662,2025-08-27,W08,P00356,S0074,7,147.21
O0014663,2025-08-15,W06,P00578,S0166,15,987.0
O0014664,2026-01-29,W07,P00285,S0021,4,327.52
O0014665,2025-08-20,W02,P00062,S0022,9,1452.6
O0014666,2026-01-09,W02,P00453,S0099,14,3324.58
O0014667,2026-01-21,W07,P00379,S0040,20,422.8
O0014668,2025-11-06,W03,P00027,S0038,18,145.08
O0014669,2025-12-31,W07,P00337,S0177,13,2991.3
O0014670,2026-01-10,W05,P00363,S0011,18,1141.92
O0014671,2026-02-07,W06,P00730,S0069,4,497.16
O0014672,2025-09-05,W06,P00749,S0105,10,1689.0
O0014673,2025-12-04,W07,P00751,S0169,11,442.53
O0014674,2026-01-06,W04,P00262,S0016,7,705.18
O0014675,2025-12-11,W02,P00152,S0196,12,2024.76
O0014676,2026-01-02,W02,P00008,S0112,5,761.7
O0014677,2025-12-13,W07,P00722,S0027,8,278.88
O0014678,2025-08-30,W02,P00613,S0047,8,1541.68
O0014679,2025-12-11,W01,P00644,S0182,12,453.6
O0014680,2026-01-22,W02,P00476,S0148,10,202.9
O0014681,2025-12-01,W03,P00256,S0107,15,2466.3
O0014682,2025-11-08,W02,P00087,S0004,11,2339.59
O0014683,2026-01-27,W02,P00170,S0113,11,2424.95
O0014684,2025-09-09,W06,P00098,S0047,5,614.55
O0014685,2026-01-01,W01,P00461,S0181,23,2591.64
O0014686,2025-11-02,W03,P00270,S0071,11,2363.68
O0014687,2025-11-22,W08,P00446,S0158,14,3493.56
O0014688,2025-08-19,W01,P00261,S0140,1,225.62
O0014689,2026-01-30,W03,P00354,S0130,2,40.8
O0014690,2025-11-03,W08,P00095,S0072,4,882.56
O0014691,2025-10-01,W06,P00263,S0032,10,2373.5
O0014692,2025-10-31,W08,P00582,S0110,17,2206.43
O0014693,2026-02-01,W06,P00090,S0182,10,399.4
O0014694,2026-01-08,W01,P00069,S0090,10,576.1
O0014695,2026-01-30,W05,P00029,S0117,9,943.02
O0014696,2025-08-20,W06,P00311,S0037,4,569.8
O0014697,2026-01-27,W05,P00319,S0170,15,1607.4
O0014698,2026-01-28,W06,P00149,S0021,7,1052.17
O0014699,2025-09-12,W07,P00358,S0119,12,1751.04
O0014700,2026-01-19,W08,P00795,S0036,24,1161.6
O0014701,2025-10-09,W01,P00469,S0093,16,2050.72
O0014702,2025-11-25,W08,P00366,S0100,8,826.96
O0014703,2026-02-10,W03,P00263,S0032,9,2136.15
O0014704,2025-10-15,W02,P00785,S0153,9,885.42
O0014705,2025-11-05,W08,P00604,S0024,11,2474.12
O0014706,2025-11-11,W02,P00105,S0076,11,626.56
O0014707,2025-09-17,W05,P00378,S0050,12,698.16
O0014708,2025-12-05,W04,P00447,S0164,1,245.05
O0014709,2025-10-11,W06,P00044,S0020,8,1431.68
O0014710,2025-12-23,W01,P00106,S0079,4,666.64
O0014711,2026-01-07,W03,P00150,S0189,2,163.88
O0014712,2025-11-30,W07,P00176,S0184,14,1041.32
O0014713,2025-10-06,W04,P00367,S0174,14,2103.92
O0014714,2025-09-05,W08,P00645,S0015,17,2404.99
O0014715,2025-12-07,W03,P00427,S0179,8,965.44
O0014716,2025-10-06,W03,P00446,S0158,17,4242.18
O0014717,2025-09-09,W04,P00344,S0090,9,1641.51
O0014718,2025-09-18,W08,P00006,S0010,8,231.04
O0014719,2025-09-05,W03,P00219,S0151,15,1142.85
O0014720,2025-09-17,W01,P00053,S0002,21,4951.8
O0014721,2025-09-26,W06,P00701,S0176,12,2778.6
O0014722,2025-11-25,W08,P00752,S0097,16,325.44
O0014723,2025-11-02,W01,P00800,S0182,4,841.16
O0014724,2025-11-18,W04,P00239,S0030,14,1654.1
O0014725,2025-09-12,W02,P00349,S0119,4,756.4
O0014726,2025-10-10,W06,P00425,S0035,17,221.0
O0014727,2025-09-29,W08,P00348,S0046,12,2855.04
O0014728,2025-12-23,W05,P00556,S0089,14,3236.1
O0014729,2025-10-14,W04,P00388,S0121,11,2488.09
O0014730,2025-11-11,W03,P00721,S0114,15,1368.9
O0014731,2026-01-12,W07,P00260,S0093,7,186.48
O0014732,2025-08-31,W07,P00394,S0096,17,2372.01
O0014733,2025-10-03,W04,P00736,S0002,30,7119.3
O0014734,2025-09-25,W02,P00445,S0115,17,212.5
O0014735,2026-01-03,W01,P00478,S0175,19,2475.89
O0014736,2025-09-05,W06,P00345,S0061,12,330.0
O0014737,2025-12-18,W05,P00690,S0145,14,872.48
O0014738,2025-11-17,W02,P00183,S0151,13,1895.66
O0014739,2025-09-10,W04,P00710,S0014,12,314.76
O0014740,2026-01-28,W02,P00481,S0129,12,2734.32
O0014741,2026-01-09,W02,P00608,S0102,15,976.65
O0014742,2026-02-09,W06,P00645,S0015,9,1273.23
O0014743,2025-11-16,W08,P00448,S0020,10,1684.5
O0014744,2025-11-19,W03,P00353,S0071,1,148.67
O0014745,2025-10-05,W07,P00463,S0052,13,421.33
O0014746,2025-09-15,W03,P00045,S0070,9,767.61
O0014747,2025-10-12,W05,P00376,S0005,9,827.28
O0014748,2025-10-22,W02,P00648,S0166,5,108.05
O0014749,2025-12-06,W06,P00390,S0119,5,964.1
O0014750,2026-01-20,W03,P00214,S0150,21,787.29
O0014751,2025-08-16,W01,P00134,S0068,18,2984.22
O0014752,2025-09-17,W04,P00461,S0181,27,3042.36
O0014753,2025-09-07,W07,P00395,S0183,5,1058.9
O0014754,2026-01-31,W04,P00754,S0140,28,311.36
O0014755,2026-02-08,W06,P00087,S0004,15,3190.35
O0014756,2025-12-08,W03,P00068,S0005,4,751.04
O0014757,2025-08-31,W02,P00325,S0002,24,1264.8
O0014758,2025-09-25,W08,P00771,S0182,25,763.5
O0014759,2025-08-17,W04,P00743,S0097,22,1573.22
O0014760,2025-12-02,W05,P00129,S0199,15,1974.0
O0014761,2025-08-27,W02,P00746,S0175,13,2500.81
O0014762,2026-02-08,W04,P00077,S0200,5,1025.95
O0014763,2025-08-25,W02,P00042,S0197,9,1753.74
O0014764,2026-02-05,W05,P00402,S0096,10,576.9
O0014765,2025-08-24,W01,P00340,S0102,17,3704.13
O0014766,2025-11-02,W06,P00397,S0070,24,2722.32
O0014767,2025-11-29,W07,P00728,S0147,11,1443.53
O0014768,2026-01-02,W06,P00216,S0171,13,56.29
O0014769,2025-12-13,W03,P00139,S0180,2,430.36
O0014770,2025-12-28,W04,P00588,S0067,14,2297.54
O0014771,2025-09-30,W01,P00171,S0032,9,82.44
O0014772,2025-11-01,W05,P00542,S0189,15,2736.0
O0014773,2026-01-01,W01,P00504,S0013,12,887.64
O0014774,2025-12-04,W06,P00474,S0080,5,503.7
O0014775,2025-12-14,W07,P00323,S0135,9,1507.05
O0014776,2026-01-14,W03,P00568,S0197,19,459.61
O0014777,2026-01-07,W02,P00263,S0032,2,474.7
O0014778,2025-09-26,W05,P00351,S0161,16,1286.4
O0014779,2026-02-06,W04,P00266,S0033,4,788.68
O0014780,2026-02-05,W02,P00079,S0148,14,2379.72
O0014781,2025-11-26,W01,P00745,S0152,2,498.64
O0014782,2025-12-12,W02,P00572,S0127,11,530.31
O0014783,2025-09-24,W03,P00168,S0195,14,207.2
O0014784,2026-02-04,W05,P00650,S0014,21,1440.18
O0014785,2026-01-08,W05,P00286,S0017,1,33.3
O0014786,2025-10-31,W05,P00538,S0009,15,2160.0
O0014787,2025-11-13,W07,P00797,S0003,3,366.54
O0014788,2025-11-02,W05,P00337,S0177,3,690.3
O0014789,2025-09-04,W05,P00182,S0001,16,1154.24
O0014790,2025-09-19,W02,P00263,S0032,15,3560.25
O0014791,2025-09-17,W07,P00736,S0002,14,3322.34
O0014792,2025-10-05,W02,P00277,S0122,12,1358.04
O0014793,2025-10-13,W03,P00452,S0200,7,1134.0
O0014794,2025-11-24,W02,P00785,S0153,14,1377.32
O0014795,2025-09-17,W04,P00751,S0169,7,281.61
O0014796,2025-11-16,W03,P00344,S0090,8,1459.12
O0014797,2026-01-08,W02,P00213,S0159,1,171.42
O0014798,2025-08-17,W07,P00480,S0197,16,3866.08
O0014799,2025-12-05,W04,P00062,S0022,26,4196.4
O0014800,2025-12-10,W01,P00247,S0007,6,933.9
O0014801,2026-01-18,W04,P00262,S0016,7,705.18
O0014802,2025-08-28,W08,P00352,S0018,15,1774.35
O0014803,2025-10-08,W02,P00614,S0096,19,4716.37
O0014804,2026-01-25,W04,P00563,S0026,16,2735.04
O0014805,2025-09-24,W02,P00523,S0143,14,3288.04
O0014806,2025-11-05,W01,P00454,S0155,8,320.4
O0014807,2025-10-14,W05,P00545,S0081,8,1914.08
O0014808,2025-08-17,W06,P00038,S0194,7,1561.49
O0014809,2025-11-23,W02,P00355,S0116,14,158.62
O0014810,2025-11-29,W03,P00472,S0120,13,2617.03
O0014811,2025-12-21,W06,P00405,S0121,13,2270.19
O0014812,2025-09-25,W02,P00481,S0129,3,683.58
O0014813,2026-02-11,W07,P00166,S0106,6,92.64
O0014814,2025-09-29,W05,P00236,S0136,1,126.45
O0014815,2025-12-22,W02,P00313,S0024,11,2057.44
O0014816,2025-11-12,W02,P00727,S0100,17,3318.91
O0014817,2025-10-22,W08,P00352,S0018,12,1419.48
O0014818,2025-10-29,W05,P00395,S0183,13,2753.14
O0014819,2025-10-08,W04,P00558,S0138,11,761.64
O0014820,2025-11-08,W01,P00092,S0158,17,3441.31
O0014821,2025-09-16,W03,P00144,S0037,19,374.49
O0014822,2026-02-06,W05,P00574,S0086,15,1088.55
O0014823,2025-09-09,W04,P00081,S0020,13,1934.92
O0014824,2025-11-14,W04,P00058,S0172,13,2215.59
O0014825,2026-01-03,W04,P00025,S0024,21,4304.37
O0014826,2026-01-29,W03,P00156,S0163,11,2243.23
O0014827,2025-08-25,W03,P00735,S0118,16,456.48
O0014828,2025-09-01,W08,P00437,S0087,10,2434.8
O0014829,2025-11-27,W08,P00047,S0178,17,678.3
O0014830,2026-02-05,W07,P00544,S0170,1,120.64
O0014831,2025-10-05,W03,P00566,S0123,16,2613.28
O0014832,2025-12-07,W05,P00062,S0022,20,3228.0
O0014833,2026-02-06,W01,P00683,S0138,26,6354.66
O0014834,2026-01-31,W08,P00500,S0103,12,413.16
O0014835,2025-10-10,W06,P00708,S0099,16,3030.24
O0014836,2025-11-27,W03,P00375,S0166,5,841.35
O0014837,2026-02-01,W06,P00606,S0117,14,1985.9
O0014838,2025-09-07,W04,P00373,S0080,12,1687.32
O0014839,2025-11-08,W04,P00054,S0193,16,1579.52
O0014840,2025-10-18,W04,P00443,S0079,15,1688.85
O0014841,2025-10-20,W07,P00440,S0111,6,908.46
O0014842,2025-12-02,W08,P00650,S0014,8,548.64
O0014843,2025-11-07,W07,P00306,S0030,10,1911.3
O0014844,2025-09-06,W05,P00528,S0084,15,3494.7
O0014845,2025-09-28,W03,P00123,S0048,20,4828.8
O0014846,2025-11-07,W08,P00185,S0089,16,1351.2
O0014847,2025-08-19,W06,P00384,S0185,10,1105.4
O0014848,2025-09-09,W07,P00754,S0140,15,166.8
O0014849,2026-01-28,W06,P00361,S0016,10,1137.3
O0014850,2026-01-14,W05,P00377,S0055,15,1301.25
O0014851,2025-08-18,W06,P00536,S0044,15,1980.15
O0014852,2025-08-28,W08,P00163,S0030,3,727.83
O0014853,2025-09-22,W05,P00593,S0035,1,120.59
O0014854,2026-01-10,W03,P00747,S0187,4,465.92
O0014855,2025-12-29,W07,P00398,S0112,4,98.96
O0014856,2025-09-09,W01,P00410,S0029,11,2139.39
O0014857,2026-01-23,W06,P00788,S0158,19,2818.84
O0014858,2025-12-28,W06,P00292,S0106,5,430.3
O0014859,2025-11-02,W04,P00033,S0200,8,859.52
O0014860,2025-12-01,W02,P00261,S0140,20,4512.4
O0014861,2025-09-08,W07,P00240,S0037,11,2079.33
O0014862,2026-01-25,W03,P00509,S0128,11,85.25
O0014863,2025-10-20,W03,P00030,S0184,28,4891.6
O0014864,2026-01-25,W06,P00055,S0138,16,2998.08
O0014865,2025-09-30,W05,P00005,S0046,16,2335.84
O0014866,2026-01-19,W04,P00617,S0168,7,1507.45
O0014867,2025-12-06,W08,P00752,S0097,1,20.34
O0014868,2025-08-27,W05,P00521,S0033,7,1706.74
O0014869,2025-11-17,W02,P00357,S0158,12,1791.96
O0014870,2025-11-14,W05,P00175,S0166,10,2083.7
O0014871,2025-10-29,W08,P00536,S0044,11,1452.11
O0014872,2025-09-10,W05,P00512,S0013,13,933.14
O0014873,2025-09-10,W05,P00007,S0089,6,1096.08
O0014874,2025-12-25,W08,P00500,S0103,1,34.43
O0014875,2026-01-09,W06,P00080,S0102,5,1177.4
O0014876,2026-01-18,W03,P00138,S0009,24,1425.84
O0014877,2026-01-13,W02,P00662,S0195,14,2943.5
O0014878,2026-01-11,W01,P00644,S0182,20,756.0
O0014879,2025-08-31,W07,P00568,S0197,3,72.57
O0014880,2025-11-01,W08,P00414,S0153,10,1349.4
O0014881,2026-02-07,W04,P00236,S0136,20,2529.0
O0014882,2026-01-10,W05,P00483,S0043,12,506.04
O0014883,2026-01-26,W02,P00313,S0024,16,2992.64
O0014884,2026-01-09,W03,P00786,S0151,15,454.95
O0014885,2025-12-21,W05,P00142,S0109,1,30.46
O0014886,2025-11-20,W08,P00468,S0041,14,2499.42
O0014887,2025-10-25,W02,P00444,S0043,6,1038.36
O0014888,2025-10-25,W07,P00753,S0150,20,2028.0
O0014889,2025-11-19,W08,P00570,S0045,8,845.12
O0014890,2026-02-06,W08,P00104,S0115,17,3377.05
O0014891,2025-11-19,W05,P00243,S0004,5,337.95
O0014892,2026-02-11,W02,P00097,S0087,17,155.04
O0014893,2025-11-26,W06,P00602,S0084,18,3850.38
O0014894,2025-09-19,W05,P00073,S0062,1,33.3
O0014895,2025-12-19,W02,P00441,S0140,6,449.1
O0014896,2026-01-02,W03,P00323,S0135,11,1841.95
O0014897,2025-11-27,W04,P00280,S0187,11,2158.64
O0014898,2025-11-06,W02,P00011,S0001,7,916.58
O0014899,2025-09-15,W02,P00028,S0122,18,2764.8
O0014900,2026-01-04,W04,P00711,S0020,23,1988.81
O0014901,2025-09-14,W05,P00586,S0115,10,1889.3
O0014902,2025-09-03,W01,P00087,S0004,10,2126.9
O0014903,2025-09-06,W03,P00047,S0178,15,598.5
O0014904,2025-11-01,W08,P00265,S0013,3,591.39
O0014905,2026-02-10,W02,P00321,S0089,8,868.96
O0014906,2025-09-08,W05,P00133,S0196,4,214.12
O0014907,2025-10-02,W01,P00191,S0099,11,2718.43
O0014908,2025-11-05,W03,P00269,S0085,8,1552.32
O0014909,2025-12-15,W01,P00522,S0096,21,4181.73
O0014910,2025-08-26,W03,P00473,S0157,10,2212.9
O0014911,2025-12-25,W06,P00460,S0144,11,343.2
O0014912,2026-02-08,W05,P00168,S0195,15,222.0
O0014913,2025-11-07,W05,P00183,S0151,7,1020.74
O0014914,2025-08-30,W03,P00396,S0073,3,68.4
O0014915,2026-01-21,W02,P00645,S0015,7,990.29
O0014916,2025-10-28,W07,P00416,S0001,21,3243.87
O0014917,2025-12-04,W03,P00002,S0090,2,322.18
O0014918,2026-01-08,W08,P00153,S0148,12,143.76
O0014919,2025-09-17,W04,P00718,S0069,22,885.5
O0014920,2026-01-27,W08,P00027,S0038,21,169.26
O0014921,2025-12-23,W07,P00709,S0177,12,2179.08
O0014922,2025-10-31,W05,P00359,S0116,23,5231.12
O0014923,2025-10-13,W08,P00369,S0073,13,838.37
O0014924,2025-09-28,W01,P00705,S0020,10,762.2
O0014925,2025-10-05,W06,P00399,S0116,9,1992.51
O0014926,2025-08-26,W03,P00571,S0010,4,997.2
O0014927,2025-10-31,W05,P00002,S0090,15,2416.35
O0014928,2025-12-25,W04,P00430,S0052,10,2216.8
O0014929,2026-02-08,W03,P00675,S0172,1,14.03
O0014930,2025-10-24,W05,P00112,S0191,22,2967.58
O0014931,2026-02-06,W05,P00469,S0093,8,1025.36
O0014932,2025-12-09,W06,P00084,S0145,9,1764.81
O0014933,2025-11-11,W04,P00503,S0116,9,571.32
O0014934,2026-01-25,W01,P00778,S0116,9,1339.83
O0014935,2025-12-03,W01,P00553,S0074,13,418.86
O0014936,2025-10-17,W03,P00012,S0094,1,108.96
O0014937,2026-02-05,W01,P00015,S0171,10,1032.8
O0014938,2025-12-13,W01,P00432,S0065,8,88.64
O0014939,2026-01-25,W08,P00749,S0105,12,2026.8
O0014940,2025-10-22,W07,P00322,S0174,8,1362.08
O0014941,2026-01-23,W06,P00208,S0008,15,201.15
O0014942,2025-09-30,W03,P00124,S0123,12,363.48
O0014943,2025-09-16,W02,P00409,S0141,9,2116.62
O0014944,2025-11-04,W04,P00793,S0125,9,1436.4
O0014945,2025-09-28,W03,P00234,S0192,13,1365.52
O0014946,2025-11-01,W05,P00142,S0109,14,426.44
O0014947,2025-10-22,W02,P00788,S0158,20,2967.2
O0014948,2025-12-25,W04,P00570,S0045,4,422.56
O0014949,2025-12-27,W02,P00261,S0140,12,2707.44
O0014950,2026-01-14,W05,P00555,S0075,4,49.72
O0014951,2026-02-02,W03,P00687,S0159,16,2120.96
O0014952,2025-10-03,W03,P00181,S0088,19,4440.11
O0014953,2025-12-21,W05,P00436,S0191,12,1332.6
O0014954,2025-09-14,W08,P00084,S0145,1,196.09
O0014955,2025-08-26,W02,P00785,S0153,8,787.04
O0014956,2025-09-12,W04,P00659,S0137,11,1791.68
O0014957,2025-10-12,W08,P00771,S0182,8,244.32
O0014958,2026-02-05,W03,P00083,S0176,3,452.7
O0014959,2025-10-20,W06,P00678,S0056,8,1019.36
O0014960,2025-12-07,W03,P00159,S0085,15,1561.35
O0014961,2025-12-15,W01,P00732,S0077,16,1953.44
O0014962,2025-12-25,W08,P00270,S0071,13,2793.44
O0014963,2025-10-19,W03,P00180,S0018,7,493.57
O0014964,2025-12-08,W04,P00033,S0200,5,537.2
O0014965,2025-10-09,W08,P00260,S0093,1,26.64
O0014966,2026-01-27,W01,P00538,S0009,10,1440.0
O0014967,2025-10-08,W08,P00276,S0135,13,392.47
O0014968,2025-08-27,W01,P00410,S0029,9,1750.41
O0014969,2026-01-30,W01,P00664,S0145,12,2595.48
O0014970,2026-01-25,W08,P00500,S0103,7,241.01
O0014971,2025-10-16,W07,P00765,S0027,8,602.16
O0014972,2025-11-16,W06,P00596,S0194,6,811.8
O0014973,2025-12-25,W08,P00499,S0188,21,5187.63
O0014974,2025-11-04,W08,P00240,S0037,9,1701.27
O0014975,2025-10-11,W04,P00341,S0057,19,1607.4
O0014976,2025-12-20,W01,P00189,S0012,11,890.01
O0014977,2025-10-17,W05,P00692,S0168,18,4462.92
O0014978,2025-10-28,W08,P00389,S0095,14,2383.08
O0014979,2025-09-10,W03,P00475,S0135,23,2389.24
O0014980,2025-09-14,W03,P00761,S0057,7,900.55
O0014981,2026-02-04,W01,P00473,S0157,7,1549.03
O0014982,2025-10-25,W01,P00589,S0016,8,1340.88
O0014983,2026-01-19,W06,P00163,S0030,16,3881.76
O0014984,2025-12-09,W06,P00437,S0087,19,4626.12
O0014985,2025-09-13,W08,P00734,S0185,12,1884.12
O0014986,2025-09-22,W01,P00081,S0020,28,4167.52
O0014987,2025-12-14,W01,P00066,S0072,16,3016.0
O0014988,2025-11-07,W06,P00711,S0020,15,1297.05
O0014989,2025-11-23,W08,P00471,S0127,16,136.32
O0014990,2025-11-17,W02,P00045,S0070,7,597.03
O0014991,2025-11-30,W08,P00733,S0093,10,644.2
O0014992,2026-02-08,W01,P00727,S0100,16,3123.68
O0014993,2025-12-18,W02,P00718,S0069,5,201.25
O0014994,2025-12-25,W01,P00241,S0174,17,3087.37
O0014995,2025-08-19,W03,P00294,S0081,19,2048.96
O0014996,2025-09-18,W04,P00691,S0077,11,1888.04
O0014997,2026-02-04,W01,P00010,S0066,8,104.08
